Date,Coffee_Price,brazil_varginha_T2M_harvest_mean,colombia_manizales_T2M_harvest_mean,ethiopia_limu_T2M_harvest_mean,brazil_varginha_WS2M_harvest_mean,colombia_manizales_WS2M_harvest_mean,brazil_carmo_de_minas_PRECTOTCORR_harvest_mean,ethiopia_limu_PS_harvest_mean
2016-05-01,120.8499984741211,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-05-02,119.0999984741211,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-05-03,118.5999984741211,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-05-04,119.0999984741211,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-05-05,120.9000015258789,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-05-06,123.4499969482422,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-05-08,123.4499969482422,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-05-09,125.1500015258789,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-05-10,126.9000015258789,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-05-11,127.9000015258789,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-05-12,128.1999969482422,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-05-13,128.8000030517578,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-05-15,128.8000030517578,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-05-16,132.6999969482422,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-05-17,131.85000610351562,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-05-18,129.3000030517578,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-05-19,123.9499969482422,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-05-20,124.6999969482422,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-05-22,124.6999969482422,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-05-23,122.1500015258789,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-05-24,121.8000030517578,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-05-25,121.4000015258789,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-05-26,121.5,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-05-27,121.3000030517578,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-05-29,121.3000030517578,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-05-30,121.3000030517578,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-05-31,121.5500030517578,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-06-01,121.9000015258789,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
2016-06-02,123.0,19.737058823529413,16.5869918699187,18.636184210526316,1.98843137254902,0.2965853658536586,1.2025490196078432,80.90447368421053
