date,title,url,is_price_related,preprocessed_title,positive_sentiment,negative_sentiment,neutral_sentiment,rise_present,increase_present,jump_present,surge_present,climb_present,fall_present,drop_present,decrease_present,decline_present,plunge_present,weighted_positive_sentiment,weighted_negative_sentiment,predicted_price_direction
2020-08-07,"Red Dwarf Has Giant Plans For Coffee, Cocktails and Shows in Houston",https://dailycoffeenews.com/2020/08/07/red-dwarf-has-giant-plans-for-coffee-cocktails-and-shows-in-houston/,True,red dwarf giant plans coffee cocktails shows houston,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2020-08-06,Wisconsin Coffee Roaster Preparing Legal Battle Over Mask Ordinance,https://dailycoffeenews.com/2020/08/06/wisconsin-coffee-roaster-preparing-legal-battle-over-mask-ordinance/,True,wisconsin coffee roaster preparing legal battle mask ordinance,0.149,0.257,0.594,0,0,0,0,0,0,0,0,0,0,0.149,0.257,neutral
2020-08-06,"Essence Coffee Roasters Lives Its Dream In Sequim, Washington",https://dailycoffeenews.com/2020/08/06/essence-coffee-roasters-lives-its-dream-in-sequim-washington/,True,essence coffee roasters lives dream sequim washington,0.25,0.0,0.75,0,0,0,0,0,0,0,0,0,0,0.25,0.0,neutral
2020-08-05,El Colombiano Coffee Now at Home in Boston’s Monumental Market,https://dailycoffeenews.com/2020/08/05/el-colombiano-coffee-now-at-home-in-bostons-monumental-market/,True,el colombiano coffee home bostons monumental market,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2020-08-05,Coffee for Peace Launches Free Posters on Processing Best Practices,https://dailycoffeenews.com/2020/08/05/coffee-for-peace-launches-free-posters-on-processing-best-practices/,True,coffee peace launches free posters processing best practices,0.688,0.0,0.312,0,0,0,0,0,0,0,0,0,0,0.688,0.0,rise
2020-08-05,Top Coffee from Guatemala Cup of Excellence Earns $180 Per Pound at Auction,https://dailycoffeenews.com/2020/08/05/top-coffee-from-guatemala-cup-of-excellence-earns-180-per-pound-at-auction/,True,top coffee guatemala cup excellence earns 180 per pound auction,0.424,0.0,0.576,0,0,0,0,0,0,0,0,0,0,0.424,0.0,neutral
2020-08-04,Consent and Participation: ‘On Photography’ at Coffee’s Origin,https://dailycoffeenews.com/2020/08/04/consent-and-participation-on-photography-at-coffees-origin/,True,consent participation photography coffees origin,0.322,0.0,0.678,0,0,0,0,0,0,0,0,0,0,0.322,0.0,neutral
2020-08-03,A Range of Coffee Delights at Madrone Mountain in the Texas Hill Country,https://dailycoffeenews.com/2020/08/03/a-range-of-coffee-delights-at-madrone-mountain-in-the-texas-hill-country/,True,range coffee delights madrone mountain texas hill country,0.3,0.0,0.7,0,0,0,0,0,0,0,0,0,0,0.3,0.0,neutral
2020-08-03,Coffee Economics with Karl: Production Costs,https://dailycoffeenews.com/2020/08/03/coffee-economics-with-karl-production-costs/,True,coffee economics karl production costs,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2020-07-29,Freshly Rebranded Press House Coffee is a Force in Pittsburgh,https://dailycoffeenews.com/2020/07/29/freshly-rebranded-press-house-coffee-is-a-force-in-pittsburgh/,True,freshly rebranded press house coffee force pittsburgh,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2020-07-29,World’s Youngest Q Grader Launches Youth-Supportive Joven Coffee,https://dailycoffeenews.com/2020/07/29/worlds-youngest-q-grader-launches-youth-supportive-joven-coffee/,True,worlds youngest q grader launches youthsupportive joven coffee,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2020-07-28,Updated: MICE and World Coffee Championships Not Happening in 2020,https://dailycoffeenews.com/2020/07/28/mice-and-world-coffee-championships-not-happening-in-2020/,True,updated mice world coffee championships happening 2020,0.348,0.0,0.652,0,0,0,0,0,0,0,0,0,0,0.348,0.0,neutral
2020-07-28,Two-Year-Old Lima Coffee Roasters Opens First Bar in Fort Collins,https://dailycoffeenews.com/2020/07/28/two-year-old-lima-coffee-roasters-opens-first-bar-in-fort-collins/,True,twoyearold lima coffee roasters opens first bar fort collins,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2020-07-27,Allegra Events Launching The Global Coffee Festival Online Beginning Oct. 30,https://dailycoffeenews.com/2020/07/27/allegra-events-launching-the-global-coffee-festival-online-beginning-oct-30/,True,allegra events launching global coffee festival online beginning oct 30,0.262,0.0,0.738,0,0,0,0,0,0,0,0,0,0,0.262,0.0,neutral
2020-07-27,"Native Coffee Feels Right At Home In Jackson, Mississippi",https://dailycoffeenews.com/2020/07/27/native-coffee-feels-right-at-home-in-jackson-mississippi/,True,native coffee feels right home jackson mississippi,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2020-07-24,Switchback Coffee Roasters Blazes Its Trail with Second Colorado Springs Shop,https://dailycoffeenews.com/2020/07/24/switchback-coffee-roasters-blazes-its-trail-with-second-colorado-springs-shop/,True,switchback coffee roasters blazes trail second colorado springs shop,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2020-07-24,Global Coffee Platform Launching Modern Day Slavery Initiative in Brazil,https://dailycoffeenews.com/2020/07/24/global-coffee-platform-launching-modern-day-slavery-initiative-in-brazil/,True,global coffee platform launching modern day slavery initiative brazil,0.0,0.375,0.625,0,0,0,0,0,0,0,0,0,0,0.0,0.375,fall
2020-07-23,"Meet The Barista Coalition, a Coffee Family from LaChrista McArthur",https://dailycoffeenews.com/2020/07/23/meet-the-barista-coalition-a-coffee-family-from-lachrista-mcarthur/,True,meet barista coalition coffee family lachrista mcarthur,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2020-07-22,Camber Coffee Sends Coffee Drinkers to Summer School,https://dailycoffeenews.com/2020/07/22/camber-coffee-sends-coffee-drinkers-to-summer-school/,True,camber coffee sends coffee drinkers summer school,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2020-07-22,Farmers in Eastern DR Congo Overcome Extreme Challenges to Produce Great Coffee,https://dailycoffeenews.com/2020/07/22/farmers-in-eastern-dr-congo-overcome-extreme-challenges-to-produce-great-coffee/,True,farmers eastern dr congo overcome extreme challenges produce great coffee,0.403,0.0,0.597,0,0,0,0,0,0,0,0,0,0,0.403,0.0,neutral
2020-07-22,"In Wisconsin, Kickapoo Coffee Rebrands as Wonderstate Coffee",https://dailycoffeenews.com/2020/07/22/in-wisconsin-kickapoo-coffee-rebrands-as-wonderstate-coffee/,True,wisconsin kickapoo coffee rebrands wonderstate coffee,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2020-07-22,Importer JNP Coffee Donating 5% of Sales for GoFundBean Grants,https://dailycoffeenews.com/2020/07/22/importer-jnp-coffee-donating-5-of-sales-for-gofundbean-grants/,True,importer jnp coffee donating 5 sales gofundbean grants,0.241,0.0,0.759,0,0,0,0,0,0,0,0,0,0,0.241,0.0,neutral
2020-07-21,‘All In This Together’ at the New Hilltop Coffee + Kitchen in Los Angeles,https://dailycoffeenews.com/2020/07/21/all-in-this-together-at-the-new-hilltop-coffee-kitchen-in-los-angeles/,True,together new hilltop coffee kitchen los angeles,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2020-07-20,A Tale of Two Coffee Farmers: How They Are Surviving the Pandemic in Honduras,https://dailycoffeenews.com/2020/07/20/a-tale-of-two-coffee-farmers-how-they-are-surviving-the-pandemic-in-honduras/,True,tale two coffee farmers surviving pandemic honduras,0.268,0.0,0.732,0,0,0,0,0,0,0,0,0,0,0.268,0.0,neutral
2020-07-20,"In Tacoma, Campfire Coffee Welcomes All Into Its Great Indoors",https://dailycoffeenews.com/2020/07/20/in-tacoma-campfire-coffee-welcomes-all-into-its-great-indoors/,True,tacoma campfire coffee welcomes great indoors,0.63,0.0,0.37,0,0,0,0,0,0,0,0,0,0,0.63,0.0,rise
2020-07-17,New IWCA Green Coffee List Highlights Women Producers,https://dailycoffeenews.com/2020/07/17/new-iwca-green-coffee-list-highlights-women-producers/,True,new iwca green coffee list highlights women producers,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2020-07-17,La Coop Coffee Shares the Joys of Guatemalan Coffees in Washington D.C.,https://dailycoffeenews.com/2020/07/17/la-coop-coffee-shares-the-joys-of-guatemalan-coffees-in-washington-d-c/,True,la coop coffee shares joys guatemalan coffees washington dc,0.435,0.0,0.565,0,0,0,0,0,0,0,0,0,0,0.435,0.0,neutral
2020-07-16,Verité’s Recommendations for Green Coffee Buyers During COVID-19,https://dailycoffeenews.com/2020/07/16/verites-recommendations-for-green-coffee-buyers-during-covid-19/,True,verités recommendations green coffee buyers covid19,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2020-07-15,Coffee Economics with Karl Wienhold: Are Microlots Good for Farmers?,https://dailycoffeenews.com/2020/07/15/coffee-economics-with-karl-are-microlots-good-for-farmers/,True,coffee economics karl wienhold microlots good farmers,0.326,0.0,0.674,0,0,0,0,0,0,0,0,0,0,0.326,0.0,neutral
2020-07-15,Colombia-Focused Coffee For Peace Running a Virtual Sourcing Trip,https://dailycoffeenews.com/2020/07/15/colombia-focused-coffee-for-peace-running-a-virtual-sourcing-trip/,True,colombiafocused coffee peace running virtual sourcing trip,0.368,0.0,0.632,0,0,0,0,0,0,0,0,0,0,0.368,0.0,neutral
2020-07-15,"In Partnership with Roast, Mostra Coffee Launching $5,000 Small Business Grant",https://dailycoffeenews.com/2020/07/15/in-partnership-with-roast-mostra-coffee-launching-5000-small-business-grant/,True,partnership roast mostra coffee launching 5000 small business grant,0.238,0.0,0.762,0,0,0,0,0,0,0,0,0,0,0.238,0.0,neutral
2020-07-14,Remembering Cape Horn Coffees Founder and Past SCAA President Paul Leighton,https://dailycoffeenews.com/2020/07/14/remembering-cape-horn-coffees-founder-and-past-scaa-president-paul-leighton/,True,remembering cape horn coffees founder past scaa president paul leighton,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2020-07-14,"In Portland, Sandino Brothers Coffee Widens the Bridge to Nicaragua",https://dailycoffeenews.com/2020/07/14/in-portland-sandino-brothers-coffee-widens-the-bridge-to-nicaragua/,True,portland sandino brothers coffee widens bridge nicaragua,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2020-07-13,At the New Curate Coffee Collective Co-Roasting Center in Portland,https://dailycoffeenews.com/2020/07/13/at-the-new-curate-coffee-collective-co-roasting-center-in-portland/,True,new curate coffee collective coroasting center portland,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2020-07-10,Aero Coffee Roasters Rolls Into Retail Roastery and Bakery Outside Boston,https://dailycoffeenews.com/2020/07/10/aero-coffee-roasters-rolls-into-retail-roastery-and-bakery-outside-boston/,True,aero coffee roasters rolls retail roastery bakery outside boston,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2020-07-10,Inside Roast Magazine’s July/August 2020 Issue (Now Shipping),https://dailycoffeenews.com/2020/07/10/inside-roast-magazines-july-august-2020-issue-now-shipping/,True,inside roast magazines julyaugust 2020 issue shipping,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2020-07-09,COVIR-20: Bean Voyage Leading Digital Training Program with Women Farmers,https://dailycoffeenews.com/2020/07/09/covir-20-bean-voyage-leading-digital-training-program-with-women-farmers/,True,covir20 bean voyage leading digital training program women farmers,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2020-07-09,The Second Pueblo Querido Shop in Brooklyn is a Celebration of Colombian Coffee,https://dailycoffeenews.com/2020/07/09/the-second-pueblo-querido-shop-in-brooklyn-is-a-celebration-of-colombian-coffee/,True,second pueblo querido shop brooklyn celebration colombian coffee,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2020-07-07,Guatemala to Exit the International Coffee Agreement,https://dailycoffeenews.com/2020/07/07/guatemala-to-exit-the-international-coffee-agreement/,True,guatemala exit international coffee agreement,0.444,0.0,0.556,0,0,0,0,0,0,0,0,0,0,0.444,0.0,neutral
2020-07-07,Perkatory Coffee Roasters’ Second Connecticut Shop No Longer In Limbo,https://dailycoffeenews.com/2020/07/07/perkatory-coffee-roasters-second-connecticut-shop-no-longer-in-limbo/,True,perkatory coffee roasters second connecticut shop longer limbo,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2020-07-07,"Augie’s Coffee Closes Shops Amid COVID-19, Though Some Workers Cry Foul",https://dailycoffeenews.com/2020/07/07/augies-coffee-closes-shops-amid-covid-19-though-some-workers-cry-foul/,True,augies coffee closes shops amid covid19 though workers cry foul,0.0,0.256,0.744,0,0,0,0,0,0,0,0,0,0,0.0,0.256,neutral
2020-07-06,22 Coffees Score 87+ in El Salvador Cup of Excellence,https://dailycoffeenews.com/2020/07/06/22-coffees-score-87-in-el-salvador-cup-of-excellence/,True,22 coffees score 87 el salvador cup excellence,0.369,0.0,0.631,0,0,0,0,0,0,0,0,0,0,0.369,0.0,neutral
2020-07-06,2020 Roaster of the Year Mostra Coffee Opens Second Shop in San Diego,https://dailycoffeenews.com/2020/07/06/2020-roaster-of-the-year-mostra-coffee-opens-second-shop-in-san-diego/,True,2020 roaster year mostra coffee opens second shop san diego,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2020-07-06,New Nonprofit The Mokha Institute Hopes to Boost Yemeni Coffee,https://dailycoffeenews.com/2020/07/06/new-nonprofit-the-mokha-institute-hopes-to-boost-yemeni-coffee/,True,new nonprofit mokha institute hopes boost yemeni coffee,0.478,0.0,0.522,0,0,0,0,0,0,0,0,0,0,0.478,0.0,neutral
2020-07-02,ICO Survey of Coffee-Exporting Countries Shows Pressing Concerns,https://dailycoffeenews.com/2020/07/02/ico-survey-of-coffee-exporting-countries-shows-pressing-concerns/,True,ico survey coffeeexporting countries shows pressing concerns,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2020-07-02,Tenfold Coffee Hopes to Exponentially Elevate Quality in Houston,https://dailycoffeenews.com/2020/07/02/tenfold-coffee-hopes-to-exponentially-elevate-quality-in-houston/,True,tenfold coffee hopes exponentially elevate quality houston,0.318,0.0,0.682,0,0,0,0,0,0,0,0,0,0,0.318,0.0,neutral
2020-07-01,Marcell Coffee Custom-Tailors Coffee Roasting in KC,https://dailycoffeenews.com/2020/07/01/marcell-coffee-custom-tailors-coffee-roasting-in-kc/,True,marcell coffee customtailors coffee roasting kc,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2020-07-01,Nine Myths About Coffee Farmer Development: Relationship Coffee in Indonesia,https://dailycoffeenews.com/2020/07/01/nine-myths-about-coffee-farmer-development-relationship-coffee-in-indonesia/,True,nine myths coffee farmer development relationship coffee indonesia,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2020-06-30,"Home Coffee Equipment Makers Team Up for BLM Fundraiser, Giveaway",https://dailycoffeenews.com/2020/06/30/home-coffee-equipment-makers-team-up-for-blm-fundraiser-giveaway/,True,home coffee equipment makers team blm fundraiser giveaway,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2020-06-30,Rainforest Alliance Unveils Sweeping New Certification Program,https://dailycoffeenews.com/2020/06/30/rainforest-alliance-unveils-sweeping-new-certification-program/,True,rainforest alliance unveils sweeping new certification program,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2020-06-30,Coffee Kick Boots Up with a Box of Beans from Seven Denver Roasters,https://dailycoffeenews.com/2020/06/30/coffee-kick-boots-up-with-a-box-of-beans-from-seven-denver-roasters/,True,coffee kick boots box beans seven denver roasters,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2020-06-29,All That Glitters is Gold: World Coffee Events Launches All-Stars Online,https://dailycoffeenews.com/2020/06/29/all-that-glitters-is-gold-world-coffee-events-launches-all-stars-online/,True,glitters gold world coffee events launches allstars online,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2020-06-29,Slurp Rare Subscription Focuses On Competition-Level Coffees,https://dailycoffeenews.com/2020/06/29/slurp-rare-subscription-focuses-on-competition-level-coffees/,True,slurp rare subscription focuses competitionlevel coffees,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2020-06-26,Harken Coffee Calls in Vancouver BC’s Japantown Neighborhood,https://dailycoffeenews.com/2020/06/26/harken-coffee-calls-in-vancouver-bcs-japantown-neighborhood/,True,harken coffee calls vancouver bcs japantown neighborhood,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2020-06-26,Coffee Economics with Karl: How Do Microlots Work?,https://dailycoffeenews.com/2020/06/26/coffee-economics-with-karl-how-do-microlots-work/,True,coffee economics karl microlots work,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2020-06-25,Three Texas Roasters Launch Hope Coffee Collaborative for Pandemic Relief,https://dailycoffeenews.com/2020/06/25/three-texas-roasters-launch-hope-coffee-collaborative-for-pandemic-relief/,True,three texas roasters launch hope coffee collaborative pandemic relief,0.462,0.0,0.538,0,0,0,0,0,0,0,0,0,0,0.462,0.0,neutral
2020-06-24,"Green Coffee Trader Sucafina Unveils Sucafina Specialty, Unifying Numerous Brands",https://dailycoffeenews.com/2020/06/24/green-coffee-trader-sucafina-unveils-sucafina-specialty-unifying-numerous-brands/,True,green coffee trader sucafina unveils sucafina specialty unifying numerous brands,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2020-06-24,True to Taste: An Exploration of Production Roast Evaluation,https://dailycoffeenews.com/2020/06/24/true-to-taste-an-exploration-of-production-roast-evaluation/,True,true taste exploration production roast evaluation,0.54,0.0,0.46,0,0,0,0,0,0,0,0,0,0,0.54,0.0,rise
2020-06-22,"For Some Coffee Sellers, Drive-Through Has Been a Critical Engine During COVID-19",https://dailycoffeenews.com/2020/06/22/for-some-coffee-sellers-drive-through-has-been-a-critical-engine-during-covid-19/,True,coffee sellers drivethrough critical engine covid19,0.0,0.315,0.685,0,0,0,0,0,0,0,0,0,0,0.0,0.315,neutral
2020-06-22,"Importer Ally Coffee Launches Ally Open, Featuring Small-Box Orders and Online Instruction",https://dailycoffeenews.com/2020/06/22/importer-ally-coffee-launches-ally-open-featuring-small-box-orders-and-online-instruction/,True,importer ally coffee launches ally open featuring smallbox orders online instruction,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2020-06-22,The DCN Guide to Online Coffee Events: June 23-29,https://dailycoffeenews.com/2020/06/22/the-dcn-guide-to-online-coffee-events-june-23-29/,True,dcn guide online coffee events june 2329,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2020-06-22,"Robusta Coffee Not as Robust Against Rising Temperatures, Research Shows",https://dailycoffeenews.com/2020/06/22/robusta-coffee-not-as-robust-against-rising-temperatures-research-shows/,True,robusta coffee robust rising temperatures research shows,0.286,0.0,0.714,0,0,0,0,0,0,0,0,0,0,0.286,0.0,neutral
2020-06-19,San Francisco’s Noe Valley Coffee Spins Laundromat into Noe Cafe,https://dailycoffeenews.com/2020/06/19/san-franciscos-noe-valley-coffee-spins-laundromat-into-noe-cafe/,True,san franciscos noe valley coffee spins laundromat noe cafe,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2020-06-17,Good News for Coffee in the American Cancer Society’s Updated Diet Guidelines,https://dailycoffeenews.com/2020/06/17/good-news-for-coffee-in-the-american-cancer-societys-updated-diet-guidelines/,True,good news coffee american cancer societys updated diet guidelines,0.203,0.308,0.49,0,0,0,0,0,0,0,0,0,0,0.203,0.308,neutral
2020-06-17,"Three US Coffee Championships on Pause Until 2021, New Qualifiers Canceled",https://dailycoffeenews.com/2020/06/17/three-us-coffee-championships-on-pause-until-2021-new-qualifiers-canceled/,True,three us coffee championships pause 2021 new qualifiers canceled,0.286,0.0,0.714,0,0,0,0,0,0,0,0,0,0,0.286,0.0,neutral
2020-06-17,"All Are Welcome at Inclusion Coffee in Arlington, Texas",https://dailycoffeenews.com/2020/06/17/all-are-welcome-at-inclusion-coffee-in-arlington-texas/,True,welcome inclusion coffee arlington texas,0.429,0.0,0.571,0,0,0,0,0,0,0,0,0,0,0.429,0.0,neutral
2020-06-17,"As Uncertainty Continues, Specialty Coffee Roasters Adapt Sourcing Plans",https://dailycoffeenews.com/2020/06/17/as-uncertainty-continues-specialty-coffee-roasters-adapt-sourcing-plans/,True,uncertainty continues specialty coffee roasters adapt sourcing plans,0.0,0.255,0.745,0,0,0,0,0,0,0,0,0,0,0.0,0.255,neutral
2020-06-16,‘Shade Grown Coffee’ Movie Sheds Beautiful New Light on Sustainable Production,https://dailycoffeenews.com/2020/06/16/shade-grown-coffee-movie-sheds-beautiful-new-light-on-sustainable-production/,True,shade grown coffee movie sheds beautiful new light sustainable production,0.302,0.0,0.698,0,0,0,0,0,0,0,0,0,0,0.302,0.0,neutral
2020-06-16,Good Food Awards Roasted Coffee Submissions Beginning in July,https://dailycoffeenews.com/2020/06/16/good-food-awards-roasted-coffee-submissions-beginning-in-july/,True,good food awards roasted coffee submissions beginning july,0.496,0.0,0.504,0,0,0,0,0,0,0,0,0,0,0.496,0.0,neutral
2020-06-15,The DCN Guide to Online Coffee Events: June 16-22,https://dailycoffeenews.com/2020/06/15/the-dcn-guide-to-online-coffee-events-june-16-22/,True,dcn guide online coffee events june 1622,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2020-06-15,Coffee Shops Join ‘Food Industry Action’ Campaign for Legal Defense Fund,https://dailycoffeenews.com/2020/06/15/coffee-shops-join-food-industry-action-campaign-for-legal-defense-fund/,True,coffee shops join food industry action campaign legal defense fund,0.426,0.0,0.574,0,0,0,0,0,0,0,0,0,0,0.426,0.0,neutral
2020-06-15,"Coffee Economics with Karl: Forms of Coffee, Regional Transparency and Intermediaries",https://dailycoffeenews.com/2020/06/15/coffee-economics-with-karl-forms-of-coffee-regional-transparency-and-intermediaries/,True,coffee economics karl forms coffee regional transparency intermediaries,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2020-06-11,An Open Letter to the US Coffee Industry on Racism,https://dailycoffeenews.com/2020/06/11/an-open-letter-to-the-us-coffee-industry-on-racism/,True,open letter us coffee industry racism,0.0,0.451,0.549,0,0,0,0,0,0,0,0,0,0,0.0,0.451,fall
2020-06-10,Old Pine Coffee Offers New Fine Coffee in NW Arkansas,https://dailycoffeenews.com/2020/06/10/old-pine-coffee-offers-new-fine-coffee-in-nw-arkansas/,True,old pine coffee offers new fine coffee nw arkansas,0.184,0.0,0.816,0,0,0,0,0,0,0,0,0,0,0.184,0.0,neutral
2020-06-10,Royal Coffee to Host ‘Race and Specialty Coffee’ Webinar,https://dailycoffeenews.com/2020/06/10/royal-coffee-to-host-race-and-specialty-coffee-webinar/,True,royal coffee host race specialty coffee webinar,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2020-06-09,"Da Vinci’s Coffeehouse Owner Creates Latte Throwdown, the Board Game",https://dailycoffeenews.com/2020/06/09/da-vincis-coffeehouse-owner-creates-latte-throwdown-the-board-game/,True,da vincis coffeehouse owner creates latte throwdown board game,0.208,0.0,0.792,0,0,0,0,0,0,0,0,0,0,0.208,0.0,neutral
2020-06-08,"As Doors Reopen in Greenville (SC), Unlocked Coffee Appears",https://dailycoffeenews.com/2020/06/08/as-doors-reopen-in-greenville-sc-unlocked-coffee-appears/,True,doors reopen greenville sc unlocked coffee appears,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2020-06-08,Florida’s Narrative Coffee Roasters Enters New Chapter with First Coffee Shop,https://dailycoffeenews.com/2020/06/08/floridas-narrative-coffee-roasters-enters-new-chapter-with-first-coffee-shop/,True,floridas narrative coffee roasters enters new chapter first coffee shop,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2020-06-08,The DCN Guide to Online Coffee Events: June 9-15,https://dailycoffeenews.com/2020/06/08/the-dcn-guide-to-online-coffee-events-june-9-15/,True,dcn guide online coffee events june 915,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2020-06-05,Cuento Coffee’s Quarantine Monster Opens Conversations About Mental Health,https://dailycoffeenews.com/2020/06/05/cuento-coffees-quarantine-monster-opens-conversations-about-mental-health/,True,cuento coffees quarantine monster opens conversations mental health,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2020-06-05,Hit The Grounds Running: Coffee-Filled Feet Help Robots Walk Faster,https://dailycoffeenews.com/2020/06/05/hit-the-grounds-running-coffee-filled-feet-help-robots-walk-faster/,True,hit grounds running coffeefilled feet help robots walk faster,0.252,0.0,0.748,0,0,0,0,0,0,0,0,0,0,0.252,0.0,neutral
2020-06-04,"Through a Heartbreaking Time in Minneapolis, a Glimmer of Peace (Coffee)",https://dailycoffeenews.com/2020/06/04/through-a-heartbreaking-time-in-minneapolis-a-glimmer-of-peace-coffee/,True,heartbreaking time minneapolis glimmer peace coffee,0.333,0.286,0.381,0,0,0,0,0,0,0,0,0,0,0.333,0.286,neutral
2020-06-04,Prices for High-End Roasted Specialty Coffee Drop for Second Month Straight,https://dailycoffeenews.com/2020/06/04/prices-for-high-end-roasted-specialty-coffee-drop-for-second-month-straight/,True,prices highend roasted specialty coffee drop second month straight,0.173,0.191,0.636,0,0,0,0,0,0,1,0,0,0,0.173,0.191,neutral
2020-06-03,Trade Launches Come Together Coffee Program to Benefit Local Roasters’ Charities,https://dailycoffeenews.com/2020/06/03/trade-launches-come-together-coffee-program-to-benefit-local-roasters-charities/,True,trade launches come together coffee program benefit local roasters charities,0.437,0.0,0.563,0,0,0,0,0,0,0,0,0,0,0.437,0.0,neutral
2020-06-03,Relief Effort Underway for Rwanda Coffee Communities Ravaged by Floods,https://dailycoffeenews.com/2020/06/03/relief-effort-underway-for-rwanda-coffee-communities-ravaged-by-floods/,True,relief effort underway rwanda coffee communities ravaged floods,0.307,0.0,0.693,0,0,0,0,0,0,0,0,0,0,0.307,0.0,neutral
2020-06-03,Specialty Coffee Pros Joel Shuler and Todd Arnette Join Coffee Quality Institute,https://dailycoffeenews.com/2020/06/03/specialty-coffee-pros-joel-shuler-and-todd-arnette-join-coffee-quality-institute/,True,specialty coffee pros joel shuler todd arnette join coffee quality institute,0.18,0.0,0.82,0,0,0,0,0,0,0,0,0,0,0.18,0.0,neutral
2020-06-03,Lavazza-Made Documentary ‘Coffee Defenders’ to Begin Streaming This Week,https://dailycoffeenews.com/2020/06/03/lavazza-made-documentary-coffee-defenders-to-begin-streaming-this-week/,True,lavazzamade documentary coffee defenders begin streaming week,0.178,0.0,0.822,0,0,0,0,0,0,0,0,0,0,0.178,0.0,neutral
2020-06-01,"Global Coffee Prices Fall for Second Straight Month, ICO Reports",https://dailycoffeenews.com/2020/06/01/global-coffee-prices-fall-for-second-straight-month-ico-reports/,True,global coffee prices fall second straight month ico reports,0.192,0.0,0.808,0,0,0,0,0,1,0,0,0,0,0.192,0.0,neutral
